GKDD-3007-MONOMER	GKDD-3007		phosphatidylglycerophosphatase A	
GKDD-1959-MONOMER	GKDD-1959		hypothetical protein	
GKDD-535-MONOMER	GKDD-535		UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	
GKDD-349-MONOMER	GKDD-349		lysyl-tRNA synthetase	
GKDD-389-MONOMER	GKDD-389		PTS system fructose family transporter subunit IIB	
GKDD-3666-MONOMER	GKDD-3666		hypothetical protein	
GKDD-3855-MONOMER	GKDD-3855		sugar transport system permease	
ENTMULTI-CPLX				enterobactin synthetase multienzyme complex
GKDD-4074-MONOMER	GKDD-4074		type III secretion apparatus component	
GKDD-329-MONOMER	GKDD-329		transcriptional regulator	
GKDD-447-MONOMER	GKDD-447		hypothetical protein	
GKDD-1779-MONOMER	GKDD-1779		hypothetical protein	
GKDD-542-MONOMER	GKDD-542		hypothetical protein	
GKDD-2233-MONOMER	GKDD-2233		peptide transport system ATP-binding protein	
GKDD-74-MONOMER	GKDD-74		serine acetyltransferase	
GKDD-33-MONOMER	GKDD-33		ribonuclease BN	
GKDD-1407-MONOMER	GKDD-1407		hypothetical protein	
GKDD-839-MONOMER	GKDD-839		flavodoxin FldB	
GKDD-588-MONOMER	GKDD-588		glycosyl hydrolase	
GKDD-133-MONOMER	GKDD-133		transcription elongation factor GreB	
GKDD-880-MONOMER	GKDD-880		glutathione synthetase	
GKDD-3791-MONOMER	GKDD-3791		sugar transport ATP-binding protein	
GKDD-156-MONOMER	GKDD-156		nitrite transporter NirC	
GKDD-2137-MONOMER	GKDD-2137		L-arabinose transporter permease	
GKDD-977-MONOMER	GKDD-977		hypothetical protein	
GKDD-56-MONOMER	GKDD-56		50S ribosomal protein L33	
GKDD-2757-MONOMER	GKDD-2757		hypothetical protein	
GKDD-1838-MONOMER	GKDD-1838		dicarboxylic acid hydrolase	
GKDD-1289-MONOMER	GKDD-1289		pyruvate dehydrogenase	
GKDD-972-MONOMER	GKDD-972		hypothetical protein	
GKDD-2946-MONOMER	GKDD-2946		glucose-1-phosphate cytidylyltransferase	
GKDD-2841-MONOMER	GKDD-2841		pyridine nucleotide-disulphide oxidoreductase	
GKDD-666-MONOMER	GKDD-666		iron-enterobactin transporter substrate-binding protein	
GKDD-917-MONOMER	GKDD-917		hypothetical protein	
GKDD-1118-MONOMER	GKDD-1118		membrane protein	
GKDD-4110-MONOMER	GKDD-4110		putative transposase	
GKDD-2033-MONOMER	GKDD-2033		D-amino acid dehydrogenase small subunit	
GKDD-3070-MONOMER	GKDD-3070		surface-exposed protein	
GKDD-1352-MONOMER	GKDD-1352		paraquat-inducible protein B	
GKDD-298-MONOMER	GKDD-298		hypothetical protein	
GKDD-3138-MONOMER	GKDD-3138		hypothetical protein	
GKDD-1611-MONOMER	GKDD-1611		hypothetical protein	
GKDD-1365-MONOMER	GKDD-1365		outer membrane protein OmpA	
GKDD-1260-MONOMER	GKDD-1260		hypothetical protein	
GKDD-995-MONOMER	GKDD-995		(3R)-hydroxymyristoyl-ACP dehydratase	
GKDD-402-MONOMER	GKDD-402		hypothetical protein	
GKDD-960-MONOMER	GKDD-960		N-acetylglutamate synthase	
GKDD-778-MONOMER	GKDD-778		transposase/IS protein	
GKDD-3980-MONOMER	GKDD-3980		hypothetical protein	
GKDD-149-MONOMER	GKDD-149		3-dehydroquinate synthase	
GKDD-2663-MONOMER	GKDD-2663		hypothetical protein	
GKDD-1307-MONOMER	GKDD-1307		cell division protein	
GKDD-2297-MONOMER	GKDD-2297		glutathione peroxidase	
GKDD-2356-MONOMER	GKDD-2356		hypothetical protein	
GKDD-3888-MONOMER	GKDD-3888		hypothetical protein	
GKDD-1016-MONOMER	GKDD-1016		hypothetical protein	
GKDD-2467-MONOMER	GKDD-2467		hypothetical protein	
GKDD-2782-MONOMER	GKDD-2782		Clp ATPase	
GKDD-3522-MONOMER	GKDD-3522		maltose regulon periplasmic protein	
GKDD-937-MONOMER	GKDD-937		hypothetical protein	
GKDD-4115-MONOMER	GKDD-4115		putative transposase	
GKDD-1674-MONOMER	GKDD-1674		ferrichrome receptor protein	
GKDD-456-MONOMER	GKDD-456		FKBP-type peptidylprolyl isomerase	
GKDD-2064-MONOMER	GKDD-2064		transposase for insertion sequence IS100	
GKDD-1803-MONOMER	GKDD-1803		exported solute-binding protein	
GKDD-1398-MONOMER	GKDD-1398		hypothetical protein	
GKDD-3718-MONOMER	GKDD-3718		ketol-acid reductoisomerase	
GKDD-2138-MONOMER	GKDD-2138		DNA-binding transcriptional regulator AraC	
GKDD-4094-MONOMER	GKDD-4094		LCR negative regulator	
GKDD-1324-MONOMER	GKDD-1324		integration host factor subunit beta	
GKDD-1231-MONOMER	GKDD-1231		Mut family protein	
GKDD-1144-MONOMER	GKDD-1144		hypothetical protein	
GKDD-863-MONOMER	GKDD-863		hypothetical protein	
GKDD-3387-MONOMER	GKDD-3387		protease	
GKDD-1596-MONOMER	GKDD-1596		hypothetical protein	
GKDD-3596-MONOMER	GKDD-3596		proline dipeptidase	
GKDD-3191-MONOMER	GKDD-3191		hypothetical protein	
GKDD-3008-MONOMER	GKDD-3008		thiamine monophosphate kinase	
GKDD-1960-MONOMER	GKDD-1960		lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase	
GKDD-2584-MONOMER	GKDD-2584		hypothetical protein	
GKDD-1479-MONOMER	GKDD-1479		hypothetical protein	
GKDD-3328-MONOMER	GKDD-3328		D-alanyl-D-alanine carboxypeptidase/endopeptidase	
GKDD-604-MONOMER	GKDD-604		hypothetical protein	
GKDD-1559-MONOMER	GKDD-1559		DNA-binding transcriptional regulator PhoP	
GKDD-1658-MONOMER	GKDD-1658		hypothetical protein	
GKDD-953-MONOMER	GKDD-953		hypothetical protein	
GKDD-2727-MONOMER	GKDD-2727		cytoskeletal protein RodZ	
GKDD-3824-MONOMER	GKDD-3824		dipeptide transporter ATP-binding protein	
GKDD-67-MONOMER	GKDD-67		hypothetical protein	
GKDD-1588-MONOMER	GKDD-1588		flagellar motor protein MotB	
GKDD-89-MONOMER	GKDD-89		triosephosphate isomerase	
GKDD-2636-MONOMER	GKDD-2636		histidine transport system permease HisQ	
GKDD-809-MONOMER	GKDD-809		sugar transport ATP-binding protein	
GKDD-722-MONOMER	GKDD-722		hypothetical protein	
GKDD-2234-MONOMER	GKDD-2234		peptide transport system ATP-binding protein	
GKDD-3397-MONOMER	GKDD-3397		calcium/sodium:proton antiporter	
GKDD-3502-MONOMER	GKDD-3502		p-hydroxybenzoic acid efflux subunit AaeB	
GKDD-895-MONOMER	GKDD-895		tRNA (guanine-N(7)-)-methyltransferase	
GKDD-2567-MONOMER	GKDD-2567		phospholipase A	
GKDD-1748-MONOMER	GKDD-1748		flagellar assembly protein H	
GKDD-1437-MONOMER	GKDD-1437		galactose/methyl galaxtoside transporter ATP-binding protein	
GKDD-2842-MONOMER	GKDD-2842		permease	
GKDD-2139-MONOMER	GKDD-2139		oxidoreductase	
GKDD-3219-MONOMER	GKDD-3219		sugar fermentation stimulation protein A	
GKDD-2947-MONOMER	GKDD-2947		CDP-6-deoxy-delta-3,4-glucoseen reductase	
GKDD-2093-MONOMER	GKDD-2093		trp operon leader peptide	
GKDD-3071-MONOMER	GKDD-3071		allantoate amidohydrolase	
GKDD-3139-MONOMER	GKDD-3139		hypothetical protein	
GKDD-1245-MONOMER	GKDD-1245		FecCD family membrane transport protein	
GKDD-101-MONOMER	GKDD-101		hypothetical protein	
GKDD-1202-MONOMER	GKDD-1202		transposase for the IS1541 insertion element	
GKDD-1275-MONOMER	GKDD-1275		periplasmic binding protein	
GKDD-3479-MONOMER	GKDD-3479		sulfite oxidase subunit YedY	
GKDD-1056-MONOMER	GKDD-1056		dihydrolipoamide succinyltransferase	
GKDD-3735-MONOMER	GKDD-3735		periplasmic protein	
GKDD-749-MONOMER	GKDD-749		biotin sulfoxide reductas2	
GKDD-4021-MONOMER	GKDD-4021		hypothetical protein	
GKDD-2298-MONOMER	GKDD-2298		vtamin B12-transporter permease	
GKDD-3279-MONOMER	GKDD-3279		PhnI protein	
GKDD-2357-MONOMER	GKDD-2357		hemolysin	
GKDD-2918-MONOMER	GKDD-2918		short chain dehydrogenase	
GKDD-3727-MONOMER	GKDD-3727		acetolactate synthase 2 regulatory subunit	
GKDD-906-MONOMER	GKDD-906		insertion sequence protein	
GKDD-2437-MONOMER	GKDD-2437		hypothetical protein	
GKDD-3918-MONOMER	GKDD-3918		substrate-binding protein	
GKDD-2676-MONOMER	GKDD-2676		transposase for the IS1541 insertion element	
GKDD-1491-MONOMER	GKDD-1491		hydrolase	
GKDD-3169-MONOMER	GKDD-3169		DNA-binding transcriptional repressor ArsR	
GKDD-684-MONOMER	GKDD-684		flagellar basal body P-ring biosynthesis protein FlgA	
GKDD-1875-MONOMER	GKDD-1875		GntR family transcriptional regulator	
GKDD-1457-MONOMER	GKDD-1457		decarboxylase	
GKDD-3201-MONOMER	GKDD-3201		CTP synthetase	
GKDD-3701-MONOMER	GKDD-3701		undecaprenyl-phosphate alpha-N-acetylglucosaminyltransferase	
GKDD-2140-MONOMER	GKDD-2140		hypothetical protein	
GKDD-1705-MONOMER	GKDD-1705		copper resistance protein	
GKDD-1488-MONOMER	GKDD-1488		transmembrane transporter	
GKDD-3301-MONOMER	GKDD-3301		outer membrane efflux lipoprotein	
GKDD-1178-MONOMER	GKDD-1178		ATP-binding protein	
GKDD-645-MONOMER	GKDD-645		iron-containing alcohol dehydrogenase	
GKDD-3009-MONOMER	GKDD-3009		transcription antitermination protein NusB	
GKDD-1961-MONOMER	GKDD-1961		pyruvate kinase	
GKDD-1217-MONOMER	GKDD-1217		D-mannonate oxidoreductase	
GKDD-3364-MONOMER	GKDD-3364		transposase/IS protein	
GKDD-1045-MONOMER	GKDD-1045		hypothetical protein	
GKDD-3856-MONOMER	GKDD-3856		xylose transporter ATP-binding protein	
GKDD-2600-MONOMER	GKDD-2600		cytochrome c-type biogenesis protein	
GKDD-3256-MONOMER	GKDD-3256		transposase for insertion sequence IS100	
GKDD-873-MONOMER	GKDD-873		lipoprotein	
GKDD-3184-MONOMER	GKDD-3184		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	
GKDD-3317-MONOMER	GKDD-3317		transcription elongation factor NusA	
GKDD-2235-MONOMER	GKDD-2235		hypothetical protein	
GKDD-34-MONOMER	GKDD-34		D-tyrosyl-tRNA(Tyr) deacylase	
GKDD-1472-MONOMER	GKDD-1472		1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	
GKDD-2034-MONOMER	GKDD-2034		multidrug resistance protein	
GKDD-1408-MONOMER	GKDD-1408		hypothetical protein	
GKDD-3628-MONOMER	GKDD-3628		hypothetical protein	
GKDD-637-MONOMER	GKDD-637		DNA topoisomerase IV subunit B	
GKDD-840-MONOMER	GKDD-840		hypothetical protein	
GKDD-2843-MONOMER	GKDD-2843		hypothetical protein	
GKDD-2621-MONOMER	GKDD-2621		flagella biosynthesis regulator	
GKDD-2533-MONOMER	GKDD-2533		nickel transport protein	
GKDD-2141-MONOMER	GKDD-2141		hypothetical protein	
GKDD-1530-MONOMER	GKDD-1530		4-amino-4-deoxychorismate lyase	
GKDD-484-MONOMER	GKDD-484		hypothetical protein	
GKDD-1839-MONOMER	GKDD-1839		LysR family transcriptional regulator	
GKDD-1927-MONOMER	GKDD-1927		hypothetical protein	
GKDD-1741-MONOMER	GKDD-1741		flagellar protein FliO	
GKDD-2948-MONOMER	GKDD-2948		ferrochelatase	
GKDD-1757-MONOMER	GKDD-1757		flagellar protein FliS	
GKDD-2889-MONOMER	GKDD-2889		hypothetical protein	
GKDD-1353-MONOMER	GKDD-1353		lipoprotein	
GKDD-1726-MONOMER	GKDD-1726		flagellar rod assembly protein/muramidase FlgJ	
GKDD-574-MONOMER	GKDD-574		hypothetical protein	
GKDD-3072-MONOMER	GKDD-3072		transposase for insertion sequence IS100	
GKDD-3564-MONOMER	GKDD-3564		thiamine biosynthesis protein ThiH	
GKDD-2409-MONOMER	GKDD-2409		NADH dehydrogenase subunit M	
GKDD-3140-MONOMER	GKDD-3140		sugar ABC transporter permease	
GKDD-3334-MONOMER	GKDD-3334		50S ribosomal protein L21	
GKDD-1916-MONOMER	GKDD-1916		glutamyl-tRNA reductase	
GKDD-2387-MONOMER	GKDD-2387		hypothetical protein	
CPLX-7944			<i>Vibrio cholerae</i> VibB protein	
GKDD-3777-MONOMER	GKDD-3777		dITP- and XTP- hydrolase	
GKDD-779-MONOMER	GKDD-779		transposase for insertion sequence IS100	
GKDD-3981-MONOMER	GKDD-3981		hypothetical protein	
GKDD-2299-MONOMER	GKDD-2299		hypothetical protein	
GKDD-2358-MONOMER	GKDD-2358		hemolysin activator protein	
GKDD-3889-MONOMER	GKDD-3889		outer membrane lipoprotein	
GKDD-3288-MONOMER	GKDD-3288		hypothetical protein	
GKDD-403-MONOMER	GKDD-403		lipoprotein	
GKDD-2509-MONOMER	GKDD-2509		glycine betaine/L-proline transport ATP-binding protein	
GKDD-2468-MONOMER	GKDD-2468		nicotinic acid mononucleotide adenylyltransferase	
GKDD-471-MONOMER	GKDD-471		dimethyladenosine transferase	
GKDD-1760-MONOMER	GKDD-1760		flagellar biosynthesis sigma factor	
GKDD-1675-MONOMER	GKDD-1675		hypothetical protein	
GKDD-3272-MONOMER	GKDD-3272		ABC transporter ATP-binding protein	
GKDD-2142-MONOMER	GKDD-2142		hypothetical protein	
GKDD-2065-MONOMER	GKDD-2065		bifunctional acetaldehyde-CoA/alcohol dehydrogenase	
GKDD-2646-MONOMER	GKDD-2646		hypothetical protein	
GKDD-1027-MONOMER	GKDD-1027		hypothetical protein	
GKDD-3389-MONOMER	GKDD-3389		serine endoprotease	
GKDD-2711-MONOMER	GKDD-2711		hypothetical protein	
GKDD-1081-MONOMER	GKDD-1081		galactose-1-phosphate uridylyltransferase	
GKDD-547-MONOMER	GKDD-547		hypothetical protein	
GKDD-2610-MONOMER	GKDD-2610		hypothetical protein	
GKDD-2772-MONOMER	GKDD-2772		transposase for insertion sequence IS100	
GKDD-528-MONOMER	GKDD-528		cell division protein FtsW	
GKDD-1797-MONOMER	GKDD-1797		hypothetical protein	
GKDD-3010-MONOMER	GKDD-3010		6,7-dimethyl-8-ribityllumazine synthase	
GKDD-3408-MONOMER	GKDD-3408		aspartate carbamoyltransferase	
GKDD-1962-MONOMER	GKDD-1962		DNA-binding transcriptional regulator HexR	
GKDD-3528-MONOMER	GKDD-3528		maltose ABC transporter permease	
GKDD-314-MONOMER	GKDD-314		excinuclease ABC subunit A	
GKDD-495-MONOMER	GKDD-495		ATP-dependent helicase HepA	
GKDD-2904-MONOMER	GKDD-2904		hypothetical protein	
GKDD-143-MONOMER	GKDD-143		hypothetical protein	
GKDD-3426-MONOMER	GKDD-3426		hypothetical protein	
GKDD-3380-MONOMER	GKDD-3380		hypothetical protein	
GKDD-3825-MONOMER	GKDD-3825		dipeptide transporter	
GKDD-2728-MONOMER	GKDD-2728		fimbrial biogenesis protein	
GKDD-4003-MONOMER	GKDD-4003		hypothetical protein	
GKDD-1503-MONOMER	GKDD-1503		C4-dicarboxylate transporter large subunit	
GKDD-2807-MONOMER	GKDD-2807		hypothetical protein	
GKDD-810-MONOMER	GKDD-810		sugar transport system permease	
GKDD-2236-MONOMER	GKDD-2236		tripeptide transporter permease	
GKDD-3291-MONOMER	GKDD-3291		sugar transport system permease	
GKDD-2844-MONOMER	GKDD-2844		hypothetical protein	
GKDD-1771-MONOMER	GKDD-1771		hypothetical protein	
GKDD-1438-MONOMER	GKDD-1438		beta-methylgalactoside transporter inner membrane protein	
GKDD-1636-MONOMER	GKDD-1636		N-acetylmuramoyl-L-alanine amidase	
GKDD-267-MONOMER	GKDD-267		hypothetical protein	
GKDD-2143-MONOMER	GKDD-2143		mannose-6-phosphate isomerase	
GKDD-4101-MONOMER	GKDD-4101		replication protein	
GKDD-3220-MONOMER	GKDD-3220		RNA polymerase-binding transcription factor	
GKDD-1532-MONOMER	GKDD-1532		thymidylate kinase	
GKDD-3933-MONOMER	GKDD-3933		ATP synthase F0F1 subunit C	
GKDD-2949-MONOMER	GKDD-2949		adenylate kinase	
GKDD-2094-MONOMER	GKDD-2094		hypothetical protein	
GKDD-1604-MONOMER	GKDD-1604		N-acetylmuramoyl-L-alanine amidase	
GKDD-3073-MONOMER	GKDD-3073		transposase/IS protein	
GKDD-3141-MONOMER	GKDD-3141		sugar ABC transporter ATP-binding protein	
GKDD-3349-MONOMER	GKDD-3349		hypothetical protein	
GKDD-3751-MONOMER	GKDD-3751		dihydrolipoamide dehydrogenase	
GKDD-3646-MONOMER	GKDD-3646		hypothetical protein	
GKDD-284-MONOMER	GKDD-284		hypothetical protein	
GKDD-3650-MONOMER	GKDD-3650		zinc/cadmium/mercury/lead-transporting ATPase	
GKDD-1246-MONOMER	GKDD-1246		siderophore ABC transporter ATP-binding protein	
GKDD-2706-MONOMER	GKDD-2706		hypothetical protein	
GKDD-1386-MONOMER	GKDD-1386		(3R)-hydroxymyristoyl-ACP dehydratase	
GKDD-3813-MONOMER	GKDD-3813		hypothetical protein	
GKDD-503-MONOMER	GKDD-503		transposase/IS protein	
GKDD-1300-MONOMER	GKDD-1300		transposase for the IS1541 insertion element	
GKDD-3767-MONOMER	GKDD-3767		glycogen synthase	
GKDD-1890-MONOMER	GKDD-1890		hypothetical protein	
GKDD-750-MONOMER	GKDD-750		DNA-binding transcriptional regulator GalR	
GKDD-3477-MONOMER	GKDD-3477		3-dehydroquinate dehydratase	
GKDD-2300-MONOMER	GKDD-2300		integration host factor subunit alpha	
GKDD-2359-MONOMER	GKDD-2359		dioxygenase subunit beta	
GKDD-2402-MONOMER	GKDD-2402		LacI family transcriptional regulator	
GKDD-605-MONOMER	GKDD-605		hypothetical protein	
GKDD-271-MONOMER	GKDD-271		cystathionine beta-lyase	
GKDD-1095-MONOMER	GKDD-1095		biotin synthesis protein BioC	
GKDD-3919-MONOMER	GKDD-3919		hypothetical protein	
GKDD-2438-MONOMER	GKDD-2438		hypothetical protein	
GKDD-1525-MONOMER	GKDD-1525		malonyl CoA-ACP transacylase	
GKDD-4012-MONOMER	GKDD-4012		hypothetical protein	
GKDD-1548-MONOMER	GKDD-1548		transposase for insertion sequence IS100	
GKDD-4068-MONOMER	GKDD-4068		hypothetical protein	
GKDD-3243-MONOMER	GKDD-3243		transcriptional regulator PdhR	
GKDD-2744-MONOMER	GKDD-2744		SpoU family rRNA methylase	
GKDD-2144-MONOMER	GKDD-2144		fumarate hydratase	
GKDD-396-MONOMER	GKDD-396		ABC transporter permease	
GKDD-1706-MONOMER	GKDD-1706		copper resistance protein D	
GKDD-1807-MONOMER	GKDD-1807		transposase for insertion sequence IS100	
GKDD-1112-MONOMER	GKDD-1112		hypothetical protein	
GKDD-1179-MONOMER	GKDD-1179		bacteriophage protein	
GKDD-2525-MONOMER	GKDD-2525		urease subunit gamma	
GKDD-3011-MONOMER	GKDD-3011		bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase	
GKDD-3614-MONOMER	GKDD-3614		hypothetical protein	
GKDD-254-MONOMER	GKDD-254		type III secretion apparatus	
GKDD-2797-MONOMER	GKDD-2797		hypothetical protein	
GKDD-2692-MONOMER	GKDD-2692		transport system periplasmic protein	
GKDD-598-MONOMER	GKDD-598		hypothetical protein	
GKDD-3857-MONOMER	GKDD-3857		D-xylose transporter subunit XylF	
GKDD-947-MONOMER	GKDD-947		integral membrane efflux protein	
GKDD-330-MONOMER	GKDD-330		oxidoreductase Fe-S binding subunit	
GKDD-35-MONOMER	GKDD-35		transposase/IS protein	
GKDD-75-MONOMER	GKDD-75		methyltransferase	
GKDD-2237-MONOMER	GKDD-2237		hypothetical protein	
GKDD-2035-MONOMER	GKDD-2035		hypothetical protein	
GKDD-1409-MONOMER	GKDD-1409		hypothetical protein	
GKDD-841-MONOMER	GKDD-841		sensory histidine kinase CreC	
GKDD-2845-MONOMER	GKDD-2845		aminotransferase	
GKDD-1631-MONOMER	GKDD-1631		fimbrial protein	
GKDD-881-MONOMER	GKDD-881		hypothetical protein	
GKDD-4033-MONOMER	GKDD-4033		putative F1 chaperone protein	
GKDD-716-MONOMER	GKDD-716		insertion element DNA-binding protein	
GKDD-1381-MONOMER	GKDD-1381		hypothetical protein	
GKDD-2145-MONOMER	GKDD-2145		DNA replication terminus site-binding protein	
GKDD-1290-MONOMER	GKDD-1290		HCP oxidoreductase, NADH-dependent	
GKDD-1840-MONOMER	GKDD-1840		Na(+)-translocating NADH-quinone reductase subunit E	
GKDD-2758-MONOMER	GKDD-2758		two-component system sensor kinase	
GKDD-2950-MONOMER	GKDD-2950		heat shock protein 90	
GKDD-188-MONOMER	GKDD-188		FKBP-type peptidylprolyl isomerase	
GKDD-3074-MONOMER	GKDD-3074		amino acid ABC transporter ATP-binding protein	
GKDD-3142-MONOMER	GKDD-3142		lipoprotein	
GKDD-1574-MONOMER	GKDD-1574		hypothetical protein	
GKDD-299-MONOMER	GKDD-299		oxidoreductase	
GKDD-1138-MONOMER	GKDD-1138		ABC transporter integral membrane protein	
GKDD-2542-MONOMER	GKDD-2542		DNA-binding transcriptional regulator ChbR	
GKDD-1261-MONOMER	GKDD-1261		glutaredoxin	
GKDD-105-MONOMER	GKDD-105		1,4-dihydroxy-2-naphthoate octaprenyltransferase	
GKDD-1963-MONOMER	GKDD-1963		glucose-6-phosphate 1-dehydrogenase	
GKDD-701-MONOMER	GKDD-701		flagellin	
GKDD-3494-MONOMER	GKDD-3494		hypothetical protein	
GKDD-3982-MONOMER	GKDD-3982		putative exonuclease subunit 2	
GKDD-780-MONOMER	GKDD-780		transposase	
GKDD-2664-MONOMER	GKDD-2664		hypothetical protein	
GKDD-1127-MONOMER	GKDD-1127		ABC transport membrane permease	
GKDD-2301-MONOMER	GKDD-2301		phenylalanyl-tRNA synthetase subunit beta	
GKDD-3699-MONOMER	GKDD-3699		UDP-N-acetylglucosamine 2-epimerase	
GKDD-2360-MONOMER	GKDD-2360		dioxygenase subunit alpha	
GKDD-1085-MONOMER	GKDD-1085		DNA-binding transcriptional regulator ModE	
GKDD-3450-MONOMER	GKDD-3450		branched-chain amino acid transporter permease	
GKDD-3890-MONOMER	GKDD-3890		hypothetical protein	
GKDD-3512-MONOMER	GKDD-3512		trehalose repressor	
GKDD-2469-MONOMER	GKDD-2469		DNA polymerase III subunit delta	
GKDD-3481-MONOMER	GKDD-3481		regulatory protein CsrD	
GKDD-3806-MONOMER	GKDD-3806		glycerate kinase	
GKDD-4116-MONOMER	GKDD-4116		transposase/IS protein	
GKDD-687-MONOMER	GKDD-687		flagellar basal body rod modification protein	
GKDD-1676-MONOMER	GKDD-1676		hypothetical protein	
GKDD-2066-MONOMER	GKDD-2066		hypothetical protein	
GKDD-2418-MONOMER	GKDD-2418		bifunctional NADH:ubiquinone oxidoreductase subunit C/D	
GKDD-969-MONOMER	GKDD-969		hypothetical protein	
GKDD-2146-MONOMER	GKDD-2146		hypothetical protein	
GKDD-1232-MONOMER	GKDD-1232		bifunctional PTS system fructose-specific transporter subunit IIA/HPr protein	
GKDD-1325-MONOMER	GKDD-1325		hypothetical protein	
GKDD-3670-MONOMER	GKDD-3670		TetR family regulatory protein	
GKDD-1518-MONOMER	GKDD-1518		23S rRNA pseudouridylate synthase C	
GKDD-228-MONOMER	GKDD-228		zinc-responsive transcriptional regulator	
GKDD-1153-MONOMER	GKDD-1153		ribonucleotide-diphosphate reductase subunit beta	
GKDD-3012-MONOMER	GKDD-3012		transcriptional regulator NrdR	
GKDD-3547-MONOMER	GKDD-3547		hypothetical protein	
GKDD-358-MONOMER	GKDD-358		N-acetylmuramoyl-L-alanine amidase	
GKDD-3732-MONOMER	GKDD-3732		ABC transporter permease	
GKDD-2585-MONOMER	GKDD-2585		hypothetical protein	
GKDD-278-MONOMER	GKDD-278		hypothetical protein	
GKDD-3489-MONOMER	GKDD-3489		protease TldD	
GKDD-3712-MONOMER	GKDD-3712		fimbrial chaperone	
GKDD-910-MONOMER	GKDD-910		insertion sequence protein	
GKDD-1668-MONOMER	GKDD-1668		hypothetical protein	
GKDD-1-MONOMER	GKDD-1		flavodoxin	
GKDD-3177-MONOMER	GKDD-3177		DNA mismatch repair protein MutS	
GKDD-3826-MONOMER	GKDD-3826		dipeptide transporter permease DppB	
GKDD-90-MONOMER	GKDD-90		hypothetical protein	
GKDD-4076-MONOMER	GKDD-4076		type III secretion system protein	
GKDD-2238-MONOMER	GKDD-2238		hypothetical protein	
GKDD-985-MONOMER	GKDD-985		elongation factor Ts	
GKDD-811-MONOMER	GKDD-811		sugar-binding protein	
GKDD-1790-MONOMER	GKDD-1790		transposase	
GKDD-1465-MONOMER	GKDD-1465		iron-siderophore receptor	
GKDD-544-MONOMER	GKDD-544		hypothetical protein	
GKDD-1861-MONOMER	GKDD-1861		hypothetical protein	
GKDD-451-MONOMER	GKDD-451		transcriptional activator NhaR	
GKDD-1650-MONOMER	GKDD-1650		transposase/IS protein	
GKDD-2846-MONOMER	GKDD-2846		hypothetical protein	
GKDD-3322-MONOMER	GKDD-3322		phosphoglucosamine mutase	
GKDD-896-MONOMER	GKDD-896		adenine DNA glycosylase	
GKDD-3631-MONOMER	GKDD-3631		hypothetical protein	
GKDD-1439-MONOMER	GKDD-1439		hypothetical protein	
GKDD-137-MONOMER	GKDD-137		heat shock protein 33	
GKDD-2147-MONOMER	GKDD-2147		ROK family transcriptional regulator	
GKDD-3221-MONOMER	GKDD-3221		glutamyl-Q tRNA(Asp) synthetase	
GKDD-2951-MONOMER	GKDD-2951		recombination protein RecR	
GKDD-2095-MONOMER	GKDD-2095		hypothetical protein	
GKDD-1734-MONOMER	GKDD-1734		sugar ABC transporter permease	
GKDD-1120-MONOMER	GKDD-1120		D-lactate dehydrogenase	
GKDD-3210-MONOMER	GKDD-3210		iron-sulfur cluster insertion protein ErpA	
GKDD-3075-MONOMER	GKDD-3075		amino acid ABC transporter permease	
GKDD-3143-MONOMER	GKDD-3143		sugar ABC transporter substrate-binding protein	
GKDD-1354-MONOMER	GKDD-1354		hypothetical protein	
GKDD-674-MONOMER	GKDD-674		flagellar motor switch protein	
GKDD-1203-MONOMER	GKDD-1203		50S ribosomal protein L25	
GKDD-1373-MONOMER	GKDD-1373		hypothetical protein	
GKDD-738-MONOMER	GKDD-738		transposase/IS protein	
GKDD-1276-MONOMER	GKDD-1276		transport ATP-binding protein	
GKDD-751-MONOMER	GKDD-751		diaminopimelate decarboxylase	
GKDD-4022-MONOMER	GKDD-4022		putative resolvase	
GKDD-1041-MONOMER	GKDD-1041		prophage integrase	
GKDD-2302-MONOMER	GKDD-2302		phenylalanyl-tRNA synthetase subunit alpha	
GKDD-2361-MONOMER	GKDD-2361		transporter	
GKDD-2919-MONOMER	GKDD-2919		thioredoxin	
GKDD-724-MONOMER	GKDD-724		hypothetical protein	
GKDD-1049-MONOMER	GKDD-1049		heat shock protein GrpE	
GKDD-424-MONOMER	GKDD-424		phosphoserine phosphatase	
GKDD-3920-MONOMER	GKDD-3920		transcriptional regulator PhoU	
GKDD-2439-MONOMER	GKDD-2439		hypothetical protein	
GKDD-2790-MONOMER	GKDD-2790		hypothetical protein	
GKDD-2148-MONOMER	GKDD-2148		dithiobiotin synthetase	
GKDD-1876-MONOMER	GKDD-1876		N-formimino-L-glutamate deiminase	
GKDD-3265-MONOMER	GKDD-3265		valyl-tRNA synthetase	
GKDD-941-MONOMER	GKDD-941		enterotoxin-like protein	
GKDD-1707-MONOMER	GKDD-1707		hypothetical protein	
GKDD-3558-MONOMER	GKDD-3558		hypothetical protein	
